timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1703176011181,6672,POST LOGIN,419,unknown status,Thread Group 1-9,text,false,,7322,245,100,100,http://35.188.112.72:30007/login,6672,0,129
1703176008788,9122,POST LOGIN,419,unknown status,Thread Group 1-7,text,false,,7322,245,100,100,http://35.188.112.72:30007/login,9121,0,133
1703176005686,12284,GET MAIN PAGE,200,OK,Thread Group 1-96,text,true,,234823,121,100,100,http://35.188.112.72:30007/,11746,0,134
1703176008745,9328,GET LOGIN PAGE,200,OK,Thread Group 1-58,text,true,,47096,126,100,100,http://35.188.112.72:30007/login,9058,0,141
1703176002468,15661,GET MAIN PAGE,200,OK,Thread Group 1-75,text,true,,234844,121,100,100,http://35.188.112.72:30007/,15155,0,132
1703176011211,7030,GET LOGIN PAGE,200,OK,Thread Group 1-37,text,true,,47096,126,100,100,http://35.188.112.72:30007/login,6763,0,138
1703176009530,8729,POST LOGIN,419,unknown status,Thread Group 1-21,text,false,,7322,245,100,100,http://35.188.112.72:30007/login,8729,0,137
1703176003206,15169,GET LOGIN PAGE,200,OK,Thread Group 1-17,text,true,,47096,126,100,100,http://35.188.112.72:30007/login,14895,0,136
1703176007680,11014,POST LOGIN,419,unknown status,Thread Group 1-42,text,false,,7322,245,100,100,http://35.188.112.72:30007/login,11014,0,139
1703176011879,6865,GET LOGIN PAGE,200,OK,Thread Group 1-53,text,true,,47096,126,100,100,http://35.188.112.72:30007/login,6593,0,136
1703176010039,8720,GET LOGIN PAGE,200,OK,Thread Group 1-48,text,true,,47096,126,100,100,http://35.188.112.72:30007/login,8450,0,134
1703176010911,7960,GET LOGIN PAGE,200,OK,Thread Group 1-35,text,true,,47096,126,100,100,http://35.188.112.72:30007/login,7689,0,136
1703176012285,6656,POST LOGIN,419,unknown status,Thread Group 1-15,text,false,,7322,245,100,100,http://35.188.112.72:30007/login,6655,0,137
1703176010967,8023,GET LOGIN PAGE,200,OK,Thread Group 1-2,text,true,,47096,126,100,100,http://35.188.112.72:30007/login,7749,0,137
1703176007555,11440,GET MAIN PAGE,200,OK,Thread Group 1-39,text,true,,234823,121,100,100,http://35.188.112.72:30007/,10893,0,145
1703176012442,6562,POST LOGIN,419,unknown status,Thread Group 1-32,text,false,,7322,245,100,100,http://35.188.112.72:30007/login,6562,0,136
1703176011257,7820,GET LOGIN PAGE,200,OK,Thread Group 1-28,text,true,,47096,126,100,100,http://35.188.112.72:30007/login,7569,0,128
1703176012029,7155,GET MAIN PAGE,200,OK,Thread Group 1-68,text,true,,234800,121,100,100,http://35.188.112.72:30007/,6615,0,134
1703176003995,15332,GET LOGIN PAGE,200,OK,Thread Group 1-51,text,true,,47096,126,100,100,http://35.188.112.72:30007/login,15063,0,136
1703176004492,14955,GET LOGIN PAGE,200,OK,Thread Group 1-31,text,true,,47096,126,100,100,http://35.188.112.72:30007/login,14685,0,136
1703176013235,6307,POST LOGIN,419,unknown status,Thread Group 1-61,text,false,,7322,245,100,100,http://35.188.112.72:30007/login,6307,0,137
1703176008172,11419,GET LOGIN PAGE,200,OK,Thread Group 1-67,text,true,,47096,126,100,100,http://35.188.112.72:30007/login,11148,0,136
1703176013097,6680,GET LOGIN PAGE,200,OK,Thread Group 1-89,text,true,,47096,126,100,100,http://35.188.112.72:30007/login,6407,0,137
1703176013480,6353,POST LOGIN,419,unknown status,Thread Group 1-66,text,false,,7322,245,100,100,http://35.188.112.72:30007/login,6353,0,136
1703176013115,6737,GET MAIN PAGE,200,OK,Thread Group 1-100,text,true,,234800,121,100,100,http://35.188.112.72:30007/,6179,0,139
1703176013315,6582,GET LOGIN PAGE,200,OK,Thread Group 1-95,text,true,,47096,126,100,100,http://35.188.112.72:30007/login,6307,0,137
1703176014815,5087,POST LOGIN,419,unknown status,Thread Group 1-23,text,false,,7322,245,100,100,http://35.188.112.72:30007/login,5087,0,136
1703176014440,5490,GET LOGIN PAGE,200,OK,Thread Group 1-94,text,true,,47096,126,100,100,http://35.188.112.72:30007/login,5221,0,136
1703176009616,10328,GET LOGIN PAGE,200,OK,Thread Group 1-73,text,true,,47096,126,100,100,http://35.188.112.72:30007/login,10072,0,131
1703176005895,14063,GET LOGIN PAGE,200,OK,Thread Group 1-3,text,true,,47096,126,100,100,http://35.188.112.72:30007/login,13793,0,135
1703176014632,5429,GET LOGIN PAGE,200,OK,Thread Group 1-59,text,true,,47096,126,100,100,http://35.188.112.72:30007/login,5159,0,138
1703176014182,6024,POST LOGIN,419,unknown status,Thread Group 1-45,text,false,,7322,245,100,100,http://35.188.112.72:30007/login,6024,0,136
1703176014946,5408,GET LOGIN PAGE,200,OK,Thread Group 1-50,text,true,,47096,126,100,100,http://35.188.112.72:30007/login,5103,0,133
1703176014600,5754,POST LOGIN,419,unknown status,Thread Group 1-97,text,false,,7322,245,100,100,http://35.188.112.72:30007/login,5754,0,133
1703176006600,13786,GET LOGIN PAGE,200,OK,Thread Group 1-47,text,true,,47096,126,100,100,http://35.188.112.72:30007/login,13516,0,136
1703176006225,14176,GET MAIN PAGE,200,OK,Thread Group 1-77,text,true,,234844,121,100,100,http://35.188.112.72:30007/,13633,0,137
1703176014662,5881,POST LOGIN,419,unknown status,Thread Group 1-38,text,false,,7322,245,100,100,http://35.188.112.72:30007/login,5879,0,136
1703176015382,5266,POST LOGIN,419,unknown status,Thread Group 1-30,text,false,,7322,245,100,100,http://35.188.112.72:30007/login,5266,0,137
1703176007256,13467,GET LOGIN PAGE,200,OK,Thread Group 1-56,text,true,,47096,126,100,100,http://35.188.112.72:30007/login,13214,0,127
1703176011640,9240,GET LOGIN PAGE,200,OK,Thread Group 1-24,text,true,,47096,126,100,100,http://35.188.112.72:30007/login,8970,0,137
1703176016403,4602,POST LOGIN,419,unknown status,Thread Group 1-79,text,false,,7322,245,100,100,http://35.188.112.72:30007/login,4602,0,139
1703176011735,9277,GET LOGIN PAGE,200,OK,Thread Group 1-76,text,true,,47096,126,100,100,http://35.188.112.72:30007/login,9006,0,135
1703176011936,9215,GET LOGIN PAGE,200,OK,Thread Group 1-49,text,true,,47096,126,100,100,http://35.188.112.72:30007/login,8946,0,138
1703176015679,5479,GET LOGIN PAGE,200,OK,Thread Group 1-44,text,true,,47096,126,100,100,http://35.188.112.72:30007/login,5214,0,133
1703176007543,13819,GET MAIN PAGE,200,OK,Thread Group 1-70,text,true,,234844,121,100,100,http://35.188.112.72:30007/,13313,0,126
1703176012346,9074,GET LOGIN PAGE,200,OK,Thread Group 1-26,text,true,,47096,126,100,100,http://35.188.112.72:30007/login,8800,0,139
1703176007520,13989,GET LOGIN PAGE,200,OK,Thread Group 1-34,text,true,,47096,126,100,100,http://35.188.112.72:30007/login,13717,0,142
1703176017058,4636,POST LOGIN,419,unknown status,Thread Group 1-11,text,false,,7322,245,100,100,http://35.188.112.72:30007/login,4636,0,136
1703176013363,8368,POST LOGIN,419,unknown status,Thread Group 1-16,text,false,,7322,245,100,100,http://35.188.112.72:30007/login,8367,0,137
1703176012769,8981,GET LOGIN PAGE,200,OK,Thread Group 1-74,text,true,,47096,126,100,100,http://35.188.112.72:30007/login,8712,0,134
1703176016376,5403,POST LOGIN,419,unknown status,Thread Group 1-64,text,false,,7322,245,100,100,http://35.188.112.72:30007/login,5402,0,136
1703176017071,4726,POST LOGIN,419,unknown status,Thread Group 1-60,text,false,,7322,245,100,100,http://35.188.112.72:30007/login,4726,0,138
1703176008351,13510,GET LOGIN PAGE,200,OK,Thread Group 1-62,text,true,,47096,126,100,100,http://35.188.112.72:30007/login,13244,0,137
1703176013167,8703,GET LOGIN PAGE,200,OK,Thread Group 1-33,text,true,,47096,126,100,100,http://35.188.112.72:30007/login,8433,0,137
1703176016472,5426,POST LOGIN,419,unknown status,Thread Group 1-14,text,false,,7322,245,100,100,http://35.188.112.72:30007/login,5422,0,127
1703176016368,5542,GET LOGIN PAGE,200,OK,Thread Group 1-90,text,true,,47096,126,100,100,http://35.188.112.72:30007/login,5277,0,132
1703176016656,5354,POST LOGIN,419,unknown status,Thread Group 1-52,text,false,,7322,245,100,100,http://35.188.112.72:30007/login,5350,0,135
1703176013759,8364,GET LOGIN PAGE,200,OK,Thread Group 1-86,text,true,,47096,126,100,100,http://35.188.112.72:30007/login,8091,0,136
1703176017181,5215,GET LOGIN PAGE,200,OK,Thread Group 1-81,text,true,,47096,126,100,100,http://35.188.112.72:30007/login,4945,0,137
1703176014074,8371,POST LOGIN,419,unknown status,Thread Group 1-98,text,false,,7322,245,100,100,http://35.188.112.72:30007/login,8371,0,137
1703176017405,5116,POST LOGIN,419,unknown status,Thread Group 1-46,text,false,,7322,245,100,100,http://35.188.112.72:30007/login,5115,0,139
1703176010027,12735,POST LOGIN,419,unknown status,Thread Group 1-6,text,false,,7322,245,100,100,http://35.188.112.72:30007/login,12735,0,135
1703176009543,13261,GET LOGIN PAGE,200,OK,Thread Group 1-4,text,true,,47096,126,100,100,http://35.188.112.72:30007/login,12992,0,135
1703176014734,8179,POST LOGIN,419,unknown status,Thread Group 1-88,text,false,,7322,245,100,100,http://35.188.112.72:30007/login,8179,0,136
1703176009569,13355,GET LOGIN PAGE,200,OK,Thread Group 1-93,text,true,,47096,126,100,100,http://35.188.112.72:30007/login,13084,0,141
1703176017695,5303,GET user/testing,200,OK,Thread Group 1-5,text,true,,63649,133,100,100,http://35.188.112.72:30007/user/testing,5051,0,127
